2021-09-04 00:00:00+00:00,00:00,C,London,22.82
2021-09-05 00:00:00+00:00,00:00,C,London,22.75
2021-09-06 00:00:00+00:00,00:00,C,London,34.58
2021-09-07 00:00:00+00:00,00:00,C,London,30.55
2021-09-08 00:00:00+00:00,00:00,C,London,23.53
2021-09-09 00:00:00+00:00,00:00,C,London,41.8
2021-09-10 00:00:00+00:00,00:00,C,London,38.13
2021-09-11 00:00:00+00:00,00:00,C,London,23.17
2021-09-12 00:00:00+00:00,00:00,C,London,27.27
2021-09-13 00:00:00+00:00,00:00,C,London,33.13
2021-09-14 00:00:00+00:00,00:00,C,London,51.41
2021-09-15 00:00:00+00:00,00:00,C,London,60.23
2021-09-16 00:00:00+00:00,00:00,C,London,59.01
2021-09-17 00:00:00+00:00,00:00,C,London,27.16
2021-09-18 00:00:00+00:00,00:00,C,London,26.76
2021-09-19 00:00:00+00:00,00:00,C,London,26.68
2021-09-20 00:00:00+00:00,00:00,C,London,36.83
2021-09-21 00:00:00+00:00,00:00,C,London,27.52
2021-09-22 00:00:00+00:00,00:00,C,London,27.15
2021-09-23 00:00:00+00:00,00:00,C,London,25.76
2021-09-24 00:00:00+00:00,00:00,C,London,25.47
2021-09-25 00:00:00+00:00,00:00,C,London,26.43
2021-09-26 00:00:00+00:00,00:00,C,London,24.6
2021-09-27 00:00:00+00:00,00:00,C,London,24.64
2021-09-28 00:00:00+00:00,00:00,C,London,26.11
2021-09-29 00:00:00+00:00,00:00,C,London,27.14
2021-09-30 00:00:00+00:00,00:00,C,London,27.64
2021-10-01 00:00:00+00:00,00:00,C,London,27.43
2021-10-02 00:00:00+00:00,00:00,C,London,29.95
2021-10-03 00:00:00+00:00,00:00,C,London,25.4
2021-10-04 00:00:00+00:00,00:00,C,London,29.31
2021-10-05 00:00:00+00:00,00:00,C,London,29.81
2021-10-06 00:00:00+00:00,00:00,C,London,31.94
2021-10-07 00:00:00+00:00,00:00,C,London,41.2
2021-10-08 00:00:00+00:00,00:00,C,London,33.49
2021-10-09 00:00:00+00:00,00:00,C,London,32.29
2021-10-10 00:00:00+00:00,00:00,C,London,28.37
2021-10-11 00:00:00+00:00,00:00,C,London,30.36
2021-10-12 00:00:00+00:00,00:00,C,London,34.02
2021-10-13 00:00:00+00:00,00:00,C,London,30.37
2021-10-14 00:00:00+00:00,00:00,C,London,29.76
2021-10-15 00:00:00+00:00,00:00,C,London,44.47
2021-10-16 00:00:00+00:00,00:00,C,London,32.59
2021-10-17 00:00:00+00:00,00:00,C,London,30.0
2021-10-18 00:00:00+00:00,00:00,C,London,30.55
2021-10-19 00:00:00+00:00,00:00,C,London,29.36
2021-10-20 00:00:00+00:00,00:00,C,London,24.91
2021-10-21 00:00:00+00:00,00:00,C,London,24.54
2021-10-22 00:00:00+00:00,00:00,C,London,28.28
2021-10-23 00:00:00+00:00,00:00,C,London,29.62
2021-10-24 00:00:00+00:00,00:00,C,London,25.79
2021-10-25 00:00:00+00:00,00:00,C,London,29.48
2021-10-26 00:00:00+00:00,00:00,C,London,29.77
2021-10-27 00:00:00+00:00,00:00,C,London,26.1
2021-10-28 00:00:00+00:00,00:00,C,London,28.01
2021-10-29 00:00:00+00:00,00:00,C,London,27.61
2021-10-30 00:00:00+00:00,00:00,C,London,23.55
2021-10-31 00:00:00+00:00,00:00,C,London,18.27
2021-11-01 00:00:00+00:00,00:00,C,London,20.19
2021-11-02 00:00:00+00:00,00:00,C,London,38.21
2021-11-03 00:00:00+00:00,00:00,C,London,27.12
2021-11-04 00:00:00+00:00,00:00,C,London,26.9
2021-11-05 00:00:00+00:00,00:00,C,London,27.99
2021-11-06 00:00:00+00:00,00:00,C,London,25.3
2021-11-07 00:00:00+00:00,00:00,C,London,18.67
2021-11-08 00:00:00+00:00,00:00,C,London,27.3
2021-11-09 00:00:00+00:00,00:00,C,London,27.67
2021-11-10 00:00:00+00:00,00:00,C,London,31.38
2021-11-11 00:00:00+00:00,00:00,C,London,26.13
2021-11-12 00:00:00+00:00,00:00,C,London,25.14
2021-11-13 00:00:00+00:00,00:00,C,London,26.75
2021-11-14 00:00:00+00:00,00:00,C,London,26.29
2021-11-15 00:00:00+00:00,00:00,C,London,45.61
2021-11-16 00:00:00+00:00,00:00,C,London,29.01
2021-11-17 00:00:00+00:00,00:00,C,London,29.23
2021-11-18 00:00:00+00:00,00:00,C,London,31.13
2021-11-19 00:00:00+00:00,00:00,C,London,30.61
2021-11-20 00:00:00+00:00,00:00,C,London,30.08
2021-11-21 00:00:00+00:00,00:00,C,London,28.59
2021-11-22 00:00:00+00:00,00:00,C,London,32.15
2021-11-23 00:00:00+00:00,00:00,C,London,39.96
2021-11-24 00:00:00+00:00,00:00,C,London,37.55
2021-11-25 00:00:00+00:00,00:00,C,London,32.97
2021-11-26 00:00:00+00:00,00:00,C,London,31.1
2021-11-27 00:00:00+00:00,00:00,C,London,31.82
2021-11-28 00:00:00+00:00,00:00,C,London,31.08
2021-11-29 00:00:00+00:00,00:00,C,London,38.69
2021-11-30 00:00:00+00:00,00:00,C,London,33.26
2021-12-01 00:00:00+00:00,00:00,C,London,32.59
2021-12-02 00:00:00+00:00,00:00,C,London,36.59
2021-12-03 00:00:00+00:00,00:00,C,London,39.54
2021-12-04 00:00:00+00:00,00:00,C,London,31.68
2021-12-05 00:00:00+00:00,00:00,C,London,31.59
2021-12-06 00:00:00+00:00,00:00,C,London,32.83
2021-12-07 00:00:00+00:00,00:00,C,London,31.79
2021-12-08 00:00:00+00:00,00:00,C,London,32.5
2021-12-09 00:00:00+00:00,00:00,C,London,37.41
2021-12-10 00:00:00+00:00,00:00,C,London,34.18
2021-12-11 00:00:00+00:00,00:00,C,London,33.85
2021-12-12 00:00:00+00:00,00:00,C,London,34.27
2021-12-13 00:00:00+00:00,00:00,C,London,36.06
2021-12-14 00:00:00+00:00,00:00,C,London,39.43
2021-12-15 00:00:00+00:00,00:00,C,London,40.07
2021-12-16 00:00:00+00:00,00:00,C,London,58.6
2021-12-17 00:00:00+00:00,00:00,C,London,58.05
2021-12-18 00:00:00+00:00,00:00,C,London,43.21
2021-12-19 00:00:00+00:00,00:00,C,London,42.12
2021-12-20 00:00:00+00:00,00:00,C,London,51.3
2021-12-21 00:00:00+00:00,00:00,C,London,57.17
2021-12-22 00:00:00+00:00,00:00,C,London,50.57
2021-12-23 00:00:00+00:00,00:00,C,London,48.66
2021-12-24 00:00:00+00:00,00:00,C,London,45.01
2021-12-25 00:00:00+00:00,00:00,C,London,30.22
2021-12-26 00:00:00+00:00,00:00,C,London,26.74
2021-12-27 00:00:00+00:00,00:00,C,London,30.27
2021-12-28 00:00:00+00:00,00:00,C,London,29.44
2021-12-29 00:00:00+00:00,00:00,C,London,29.98
2021-12-30 00:00:00+00:00,00:00,C,London,21.66
2021-12-31 00:00:00+00:00,00:00,C,London,22.14
2022-01-01 00:00:00+00:00,00:00,C,London,15.82
2022-01-02 00:00:00+00:00,00:00,C,London,14.16
2022-01-03 00:00:00+00:00,00:00,C,London,15.62
2022-01-04 00:00:00+00:00,00:00,C,London,24.14
2022-01-05 00:00:00+00:00,00:00,C,London,28.01
2022-01-06 00:00:00+00:00,00:00,C,London,31.88
2022-01-07 00:00:00+00:00,00:00,C,London,31.34
2022-01-08 00:00:00+00:00,00:00,C,London,31.18
2022-01-09 00:00:00+00:00,00:00,C,London,27.82
2022-01-10 00:00:00+00:00,00:00,C,London,32.05
2022-01-11 00:00:00+00:00,00:00,C,London,33.34
2022-01-12 00:00:00+00:00,00:00,C,London,31.25
2022-01-13 00:00:00+00:00,00:00,C,London,30.81
2022-01-14 00:00:00+00:00,00:00,C,London,46.08
2022-01-15 00:00:00+00:00,00:00,C,London,31.69
2022-01-16 00:00:00+00:00,00:00,C,London,29.35
2022-01-17 00:00:00+00:00,00:00,C,London,41.44
2022-01-18 00:00:00+00:00,00:00,C,London,31.87
2022-01-19 00:00:00+00:00,00:00,C,London,28.62
2022-01-20 00:00:00+00:00,00:00,C,London,29.89
